[64.0, 1.6408306828597046e-28, -339.48026685946473, 981.6119553608669, -16.421615616505225, 4.514179140567278, 18.588773782627417, 0.2095006543388519]
[64.0, 6.310887241768094e-29, -319.2131436790196, 197.27927919710652, -18.29313594510912, 0.4545459340980644, 18.20831561916579, 0.018920028133320117]
[64.0, 6.310887241768094e-29, -374.13278505788173, 1295.3638886692065, -15.16895504427505, 4.575523414131357, 18.11721257794671, 0.17350207737041223]
[64.00000000000001, 3.0292258760486853e-28, -353.70083215528405, 886.5267658292272, -16.469731273669936, 2.264927930361924, 18.692550857140716, 0.08505361335532975]
[64.0, 1.0097419586828951e-28, -359.21560629783494, 1044.1522770742263, -15.996449846697747, 3.248904955236501, 18.542303538976718, 0.05315523954351315]
[64.0, 1.6408306828597046e-28, -322.1347642531339, 232.65018951670515, -17.29526560250884, 0.7086780126135195, 18.00929846364555, 0.020165719483765422]
[64.0, 4.543838814073028e-28, -345.74855891993815, 754.6538766338256, -15.333290280161938, 3.3933111401486253, 18.727288108531653, 0.06748504155434294]
[63.999999999999986, 1.262177448353619e-28, -374.7634994224882, 1151.3932920052325, -15.154120722954131, 3.789299847236727, 18.387702375900805, 0.03412664535804297]
[64.0, 2.145701662201152e-28, -356.0211930585491, 926.7967544281985, -16.011176726108218, 2.3611097079140446, 18.38032005636413, 0.02550453271914358]
[64.0, 5.048709793414476e-29, -359.6826490268747, 487.1605489515556, -15.106691576149906, 2.4959191198254898, 17.29314781785718, 0.4198825636515116]
[64.0, 1.262177448353619e-29, -332.3383208613079, 474.805644175066, -17.289165448357082, 2.573529473527352, 18.504183834330824, 0.09022168425782368]
[64.0, 1.135959703518257e-28, -328.47102113169456, 288.35228778962824, -17.04294979412797, 0.8128280427944028, 18.159750537864866, 0.03351145748321775]
[64.0, 3.660314600225495e-28, -334.7908207715285, 485.3707135198852, -16.045840360500307, 2.4584994148748276, 18.305995450862177, 0.015575460865064939]
[63.99999999999999, 1.5146129380243427e-28, -326.8187828703692, 267.57119622175617, -17.209696493689684, 1.0323061847901032, 18.078006638943208, 0.0036660110263494893]
[64.0, 1.6408306828597046e-28, -344.9388416999018, 682.4451738869913, -17.127504350464097, 1.9111277767716206, 18.751191195977214, 0.12972519321249848]
[64.0, 1.135959703518257e-28, -340.4517972927865, 978.4861014284633, -15.750105793177475, 6.91090141891426, 18.66565216144947, 0.16816719929735569]
[63.99999999999999, 3.7865323450608567e-29, -332.62243645847695, 608.9269025597627, -17.409410318947145, 2.2441044366422984, 18.51200794454196, 0.12394044999318082]
[64.0, 6.310887241768094e-29, -350.749064726627, 994.3028700156821, -16.649849290323615, 3.6723674272751143, 18.796425385001136, 0.18915013114674664]
[64.0, 2.6505726415425997e-28, -307.6779223985716, 231.83246260190955, -18.705400641230884, 1.0440108111670183, 18.10380380580431, 0.09180994256414987]
[64.0, 6.310887241768094e-29, -351.12023039846565, 894.616986047706, -16.19768821314313, 2.9240451106847796, 18.77078016124826, 0.09065688291136469]
[64.0, 2.0194839173657902e-28, -347.24066325589854, 793.5422631261296, -16.869038619720147, 2.8270964082845413, 18.647419650938126, 0.12246363052305784]
[64.0, 5.048709793414476e-29, -317.02052853832924, 306.22116916517973, -17.821672565875588, 1.6609570747430076, 18.402341619560104, 0.09667829169685126]
[63.99999999999999, 1.8932661725304283e-28, -308.8061235062596, 422.9769810389733, -18.475887367328657, 1.3594465154361737, 17.877762566977964, 0.06948378483561594]
[64.0, 2.271919407036514e-28, -338.05283713615864, 828.6700023701358, -17.07063815207513, 3.0573603370645146, 18.383901720460386, 0.14237852307179502]
[64.0, 1.135959703518257e-28, -317.6622871816132, 295.91701108856705, -18.67792632107406, 0.5357788661018957, 17.91016943129558, 0.017619875748125957]
[64.0, 1.135959703518257e-28, -328.8916440888563, 308.707283741604, -17.797250192555836, 1.4273082672000712, 18.35721873717431, 0.01825923075416028]
[63.99999999999999, 1.5146129380243427e-28, -328.5543653945217, 356.4531153562713, -17.70566586495657, 1.4573908518887522, 18.53425125566024, 0.06434267396919713]
[63.99999999999999, 6.310887241768094e-29, -316.76034767134945, 288.9562881610734, -17.999576850806793, 0.8906328329961717, 17.879262194522646, 0.005425744287109024]
[63.99999999999999, 3.534096855390133e-28, -310.47710511814967, 241.93118112536615, -18.928816597248343, 0.5287066649407031, 18.125458264654664, 0.06653135008405675]
[64.0, 1.7670484276950664e-28, -339.8745128981746, 584.4436051874497, -16.19968496362015, 3.0155554140953695, 18.11832268031722, 0.02551858010820758]
[63.999999999999986, 2.145701662201152e-28, -327.75782848858125, 92.8631153584925, -14.971708754646167, 0.1841967847475707, 16.1028295487051, 2.4345458319686344]
[64.0, 2.145701662201152e-28, -339.17568406501704, 513.8094934553069, -16.07936496030811, 2.6494393616401646, 18.703939180777684, 0.06176611787633714]
[63.99999999999999, 1.3883951931889808e-28, -335.5357216445209, 840.6904934424734, -17.145993817794597, 3.254242024263215, 18.550131397909027, 0.17761563496889987]
[64.0, 5.048709793414476e-29, -329.55746814748795, 615.2182971028803, -17.249216768900627, 2.834431990034789, 18.579998819352916, 0.174372114983885]
[64.0, 6.310887241768094e-29, -346.6008242942296, 523.9195978601141, -16.783798590468884, 1.9997623033422385, 18.634044105708853, 0.04696336831792304]
[64.0, 3.0292258760486853e-28, -310.38217455268426, 232.0041706362906, -18.305374032790084, 0.8919707975165456, 18.197372880732807, 0.04434436811755529]
